"id","loss"
1480,2012.43899919123
1484,3025.85994079095
1486,1819.07368476088
1488,1733.74904901664
1489,2865.35941654556
1491,3295.18659947222
1507,2919.52775308671
1515,3029.68734813559
1519,4051.52790783882
1528,3687.47199944216
1529,2609.85178289409
1530,2800.15453539614
1532,1481.21954750086
1541,2576.32024507518
1542,3743.26140064226
1547,3048.91477682352
1549,1466.17238854659
1553,3519.75189548561
1554,4872.15213871027
1555,2746.87030832786
1559,3496.70448145154
1565,1779.21493177007
1568,1891.72305789773
1576,2679.67554741597
1579,2023.03464332835
1592,1796.55660791383
1596,2793.06596486356
1605,1694.20766985639
1607,2723.46157222214
1612,3133.10583095551
1617,3293.98127858812
1619,2778.9104535243
1620,2564.80760381331
1624,6129.66764963888
1627,3257.1369284934
1633,1810.57776086693
1636,1534.97153371061
1639,2477.59871639463
1640,3828.67985273936
1644,2423.10387222752
1646,3407.91450994107
1647,5251.39509991074
1654,1593.02806967757
1655,3585.80877295867
1664,3073.61003004993
1665,2794.9244508326
1667,3011.8368476358
1669,2288.85963436385
1678,4095.29941453535
1682,3432.8374107645
1689,1275.0033416739
1690,3267.40251031359
1693,3864.19089644514
1695,1835.49631229958
1705,2489.3901695545
1706,3662.45264417165
1708,1889.16217357019
1716,1491.10673074758
1720,3499.11159680782
1722,2062.5487969969
1749,2498.70024569873
1750,2543.35024237231
1751,4075.17959223914
1760,4319.50046335231
1763,3216.05936634897
1770,2149.22257494712
1777,3645.11967041682
1785,3605.67747764578
1791,3182.69314152657
1794,3005.53018708994
1800,3194.66117798169
1816,2401.84188124591
1817,2326.03809050727
1821,3016.27667622039
1836,1800.87162928096
1838,3092.03178420535
1851,3018.99487193823
1852,2411.26617289294
1854,2796.04372349346
1856,1899.05343346887
1865,1640.64666824439
1872,1724.89041162777
1878,2053.52322463056
1880,1426.30499699815
1881,2807.82364321474
1882,4835.19836932617
1886,1672.68266522742
1892,2102.34475088865
1894,2352.48825554187
1898,4637.41162208632
1899,3778.14536674666
1902,1868.1914059637
1903,2560.89421060031
1906,2023.48288226466
1910,1643.91833773742
1911,3225.93855872478
1914,3485.15665901095
1929,2664.14555226593
1932,3336.72166495113
1952,2683.69305918234
1959,2043.21025350851
1960,5903.4319249714
1976,3628.35321584571
1980,2181.15090085832
1981,4825.15307913818
1987,1667.53010787374
1994,3024.59364923875
2000,3425.72126057381
2008,2936.85315644799
2011,2278.43341704388
2012,4378.84675998936
2019,2356.23283565435
2022,2253.75901326873
2024,4869.1771226823
2028,2075.0385654581
2030,3284.95411285966
2031,5772.07071049457
2047,3726.81928119314
2049,1823.74465706256
2050,2005.57875116669
2051,4693.16633617826
2056,2890.12245695331
2057,3623.42662544798
2059,1976.72386901061
2069,4525.38214845129
2085,2801.14168369848
2089,1971.47402177034
2090,3737.63914962994
2101,2389.93336964449
2114,2121.76550761319
2115,2653.49030330199
2118,1535.87833993504
2119,3584.77469721501
2125,3431.86168837419
2128,3242.29329873288
2129,3754.13192962522
2132,1580.37116659078
2133,4298.34676384287
2135,2314.48244826911
2136,2902.98422830358
2143,4552.92288508298
2144,1679.94927882715
2145,3433.18875526066
2152,1687.51373516355
2160,2868.21069822988
2166,3897.45945377221
2169,2665.68994758624
2170,1657.82563117645
2172,3124.83626758045
2181,2744.91464058573
2183,2654.99809093419
2185,2505.55012537493
2188,3297.08104778687
2189,2006.05329287601
2194,4659.47313057812
2202,3588.17588720479
2208,2666.43446222802
2227,2869.96669065561
2230,2696.13283314625
2235,6138.11462118176
2236,1665.8763421596
2244,6327.02242963305
2248,1948.55751539721
2252,3141.32950650016
2254,1784.66304638944
2260,2966.81082079638
2263,3447.31348191201
2274,3279.36449669842
2277,2099.390654003
2279,3143.03229088969
2280,10194.8127330222
2283,2788.00685169981
2284,1788.65196486385
2288,1420.78962250003
2292,2072.42574758829
2295,4995.89874482121
2296,3540.67366195002
2299,2771.16664978964
2315,3831.69406832644
2318,3151.78196371678
2329,10710.640960872
2337,3371.79162908443
2340,2294.41781529454
2342,4729.74886545044
2347,2859.88325339377
2349,5352.57319414527
2354,1354.88181032066
2361,1829.82804028232
2370,1599.78569014034
2378,3116.27623223085
2382,2605.16756685808
2387,1504.02457835084
2389,1802.66080279964
2394,1851.99699439041
2396,3195.99487127624
2400,2852.22131089818
2407,4176.63717582643
2414,2635.48955137159
2415,2736.73659956799
2421,2778.48264457843
2427,1779.73482253748
2428,2638.05093411945
2430,3490.12902993208
2435,2593.95253729567
2445,2498.02295070125
2446,3326.4545602649
2447,2812.62687204277
2449,2570.16835041903
2451,3459.60041806665
2458,10776.7542501118
2462,2996.03139898436
2463,4238.20381581891
2467,2920.24412969673
2471,3213.13144134532
2475,3058.06986322142
2478,2119.95691734735
2483,3028.91800937852
2485,2226.0458414681
2487,2198.43383494413
2494,1427.23919252606
2497,1626.67098776059
2499,2567.76277439021
2503,3157.11477864134
2513,3410.81104281353
2515,1488.41879147901
2522,2985.52840472492
2523,2215.04045500789
2528,2957.4441994205
2532,5691.26737224102
2536,1698.93442619825
2538,1930.689747799
2539,1706.5974732504
2540,1919.9991107282
2545,4735.33974779235
2548,2620.90675390799
2549,2402.34021201757
2553,3068.05660482023
2563,2252.48398585153
2566,2005.59542078201
2574,2780.41890485452
2575,3241.23237322059
2584,3158.5274590588
2588,3537.96451302281
2589,2888.4885448471
2592,3232.46466765572
2596,2539.39923259722
2598,2680.94864334924
2602,1882.92631738753
2603,3665.93385432258
2607,2748.4962370312
2609,3806.73833906343
2611,4860.59191263452
2627,3346.23829955014
2628,2416.51319309074
2630,3082.30813208553
2633,3184.60710298964
2636,7315.80469136361
2640,1469.15669200591
2641,2650.93953831454
2657,4597.20284724013
2659,1881.31386257457
2662,2984.0296272854
2663,2446.93903458303
2667,2553.30823735866
2670,1375.53810481493
2682,2603.93402488253
2694,2600.65929452162
2699,2833.59901002074
2700,2568.82940204556
2703,4200.38777364017
2708,2165.4569900165
2714,1753.20864041672
2725,2395.67524907534
2726,2483.24818607778
2727,2548.18749475527
2732,1843.08447281676
2733,3062.81557034705
2736,3168.15585647273
2745,3307.01708104633
2760,1872.01086254911
2764,3054.63717738129
2765,5498.32484478453
2766,1533.27974960659
2775,3872.85218426673
2783,1666.5345374562
2784,2260.26628283428
2786,2159.94902582448
2801,1997.02742188219
2803,2594.14162128012
2813,3291.52593190689
2815,2948.02728675207
2816,1896.20434701538
2818,2481.54798824924
2819,2647.79499359556
2822,2511.55422104398
2825,4314.67054262317
2826,4533.12375004079
2830,2332.85942757221
2834,1673.99726396347
2835,4223.20135533309
2856,2848.92717813345
2873,2665.41648245732
2886,2809.27741681947
2892,5064.4771332392
2896,1546.28187088061
2897,2650.10897867424
2899,2414.6781466935
2901,2529.39616559659
2909,4505.30141548014
2914,3944.34806455273
2915,1545.95066588546
2916,4631.04081986187
2919,1939.78508882854
2926,2733.88544230142
2927,2137.12059492506
2933,3066.99578751831
2934,3029.4272392297
2941,3401.94751252305
2942,2354.55472948205
2946,3203.31751246034
2949,2215.71387544116
2952,2082.93788791326
2957,10742.8002855997
2962,2470.12513841021
2963,2853.08445014959
2965,2614.11613624847
2966,5640.85628177292
2971,3441.6990941713
2975,1717.32377393583
2979,1956.91697899914
2985,4558.84708044547
2995,3903.95308119962
2996,2718.43765121303
3001,3293.84693783123
3007,8697.91482326459
3008,1357.25936631842
3014,4779.47153080516
3017,8338.53519789233
3021,3634.33806498303
3025,1755.4226584808
3026,1319.20993066789
3034,2335.68213844471
3035,1875.71244498654
3044,3703.38622580748
3046,2723.70365215012
3047,3120.43198455849
3057,3641.24878531431
3059,2945.89052720819
3063,2503.08800665861
3065,3445.45754588915
3067,3706.97248460585
3069,2979.89285272941
3076,2934.14849298035
3086,2133.52903607914
3088,2746.0113073238
3090,2265.19079698272
3096,1272.83188819687
3100,3971.96755631505
3102,3454.03002003386
3103,1326.10103026316
3107,1885.2568912729
3118,2353.23488460439
3120,3829.96049379915
3123,2029.35079770586
3128,1920.41957100157
3132,1984.78359949862
3140,3779.51039744786
3152,2646.81209726765
3165,5943.01060194603
3183,1849.66728540404
3190,1756.78919290088
3197,3122.85708989925
3201,2191.22995120979
3203,4725.33323127896
3214,3535.32920266561
3219,4227.52964534047
3220,3007.1448039021
3221,3048.83065659262
3229,1790.88511391774
3234,1987.09922418195
3235,2734.90937432474
3240,2422.04048857206
3241,3305.96923007964
3249,2992.43051307735
3254,2755.41609076113
3264,1962.06879144438
3266,2474.40964260309
3270,2552.87013207593
3282,3648.25609408236
3285,2725.88286350817
3289,2265.70496780152
3291,1752.61277715053
3295,4041.03570145399
3299,1786.24197977388
3302,3282.92042065224
3303,2841.4537666006
3308,2773.36800369925
3309,2795.45588799715
3324,2787.82611162139
3327,2433.8606749267
3330,3240.23090404926
3335,1654.02109411675
3339,2780.8309310049
3340,2656.5317752848
3343,1967.83575592461
3350,2148.07830529644
3353,4412.53430290052
3356,3194.78201335484
3361,3931.18716572261
3368,1927.68927589998
3376,2647.6699777787
3381,3201.63276101724
3383,3405.9945678878
3397,2530.11535854169
3403,2852.16106600597
3405,2187.15153693111
3410,2236.77954838107
3412,3629.87918188216
3416,2316.3655219572
3417,3322.95810902231
3423,2028.2401113377
3427,6147.88627881705
3435,2566.62061382614
3439,2879.28598692278
3441,4790.99809640146
3450,1804.45266822651
3453,3430.66039353782
3454,1697.97744487969
3458,3787.1788603869
3459,3314.57770905922
3467,2471.60065363811
3469,2796.61432666605
3477,2022.24404159976
3478,3683.165018684
3482,2142.6717326261
3484,4255.77949991248
3506,2523.09013642477
3515,2852.6930092599
3522,5687.76915123051
3523,2205.41060662737
3526,2059.10481604972
3532,2987.61120864253
3534,2765.78043262024
3537,1724.92705792636
3539,1321.8492508832
3542,3532.44038852337
3545,3183.48624088513
3552,2692.02825050991
3554,3017.34335021198
3573,3301.80762412757
3576,2803.08833035454
3577,3442.05192860713
3580,1660.19251852204
3583,3109.70235794306
3584,3393.90267007335
3609,1897.49133343252
3613,3493.24953066314
3623,1864.67302365064
3624,2611.92517571806
3638,5008.98803899279
3642,4238.60469054258
3643,3838.84662836275
3647,3994.4086416617
3653,1617.86160320848
3654,3062.27072603159
3656,1986.19862399905
3658,1766.81299540342
3659,2798.15919816092
3663,3170.76508178831
3664,3160.19298578104
3666,1754.05010972807
3681,2821.18729922745
3689,3029.52472867631
3694,2982.78912696367
3695,3053.03706368642
3699,3417.89183755622
3701,4088.232166021
3704,1620.0293145626
3721,2228.57350434033
3726,3292.60759477079
3727,1814.52870293416
3729,3640.97451216144
3731,3335.0032504865
3738,2363.07916206315
3740,3218.25425947802
3744,2411.71560879768
3757,1585.58348958073
3758,3046.39747245987
3778,4039.73614624951
3781,4710.97303527347
3790,3779.42683259371
3796,2469.40501929556
3798,3924.29309856077
3804,1666.57060222683
3813,1947.33692418327
3814,1909.65642409912
3815,3179.94798527609
3818,3693.08280059287
3823,3588.10162424488
3826,3891.45154487643
3831,2921.89208158189
3834,4674.72806691499
3835,2779.01977499718
3849,3022.16114796325
3850,4071.18308663071
3855,3336.16351175998
3864,4208.275725689
3867,2064.77339302313
3871,2263.37024353692
3879,3995.35081874083
3880,2999.54842762907
3882,2739.33616925601
3884,2456.80486803028
3893,2324.22894719516
3895,3843.36928399474
3901,2653.82125587249
3903,2974.08314186327
3913,2195.9303121472
3921,2212.34242088836
3929,2667.24343811313
3947,2716.63855158285
3962,3305.83489571416
3963,1631.12031169693
3966,1935.05930297749
3975,1697.06131598366
3976,5691.51782421745
3977,3267.95332238666
3978,1955.95116482784
3979,2148.27104899765
3983,3312.71856924612
3985,2518.51333540487
3989,5512.7586295
3992,3762.95025603813
3995,2563.25977847277
4008,3414.89111879657
4013,2920.35173389835
4029,2659.06652155879
4035,1757.34836740729
4040,5273.03846467812
4048,1772.61138640894
4060,3310.2853803889
4066,1777.95621521972
4075,1381.59083507228
4079,2287.44579779894
4083,1046.57477886576
4091,2147.87820290998
4092,3394.44882980491
4093,2686.76831234177
4098,3052.7936409862
4108,1869.77049896796
4109,2224.27223221274
4110,3187.66973685799
4116,3128.30351885447
4129,3788.89657085537
4130,4382.72609410461
4140,1577.72263131911
4146,1820.065473285
4150,2937.82224211932
4151,2714.20293212385
4153,2858.21117096736
4169,2780.81825532439
4170,2694.00841928794
4179,3726.85657532477
4183,4774.21447543156
4188,3389.09525871055
4190,3902.93414774165
4193,3084.43175037908
4201,5562.95343286084
4205,2746.43807711146
4210,3098.41989221119
4226,2324.31562000402
4229,2805.6491841749
4241,2469.40759705432
4242,1759.14598982576
4257,2747.50014550743
4258,1446.2284106566
4260,3308.09984304014
4263,3130.55290317665
4267,1403.01057329941
4273,2624.1423293452
4274,5655.65693296506
4277,3931.43911705739
4281,4506.58779284464
4283,3914.35599406133
4293,4338.35489788323
4294,1792.09448760399
4305,4363.50235972842
4307,3848.08905493641
4318,1843.2955625665
4325,3168.74083915225
4327,2573.56563437919
4332,2729.74786468894
4335,2711.4037103299
4336,3347.62570699935
4337,1894.98402926328
4339,3009.30382524342
4343,1773.47223718877
4346,1452.17900512449
4348,4043.68734073381
4350,2374.98837929486
4358,1752.26919210762
4359,3422.49242897268
4363,1481.90276558249
4366,3336.95119731984
4374,1946.76476522274
4375,3753.16352568456
4377,3151.09472653532
4393,2162.92765362885
4395,3281.60843559413
4400,1441.09036865759
4402,5473.25883480211
4404,3183.68331326541
4415,2394.16466551703
4418,4325.05134839753
4422,2968.56494046043
4430,2864.43291757664
4432,2443.38812675805
4433,3211.11036588133
4435,4700.92982850387
4438,3227.9461120135
4444,2716.90535809034
4447,4528.44774164723
4451,4435.05116119534
4452,2556.92472858674
4457,1325.64261538444
4459,3323.51985369779
4469,2300.24951522177
4471,6072.56354338011
4486,2567.88267395515
4488,4570.01973901767
4510,1369.40050880418
4515,1933.72035342426
4527,2651.97491191922
4530,3003.9336865528
4534,2578.95308105921
4535,5702.87496288373
4536,3739.99425681149
4548,4130.89158274216
4549,2899.35563477468
4551,3168.37887188482
4556,5006.98464444605
4559,1519.64283367341
4564,2743.59458959825
4570,2949.63391921902
4575,3010.28728339565
4584,2808.41808653065
4585,2448.60335358642
4591,2964.47945196816
4592,6067.78363746559
4593,2947.1104651648
4594,1846.31424734404
4598,2531.27922344375
4607,2174.97560210737
4608,2535.35118553797
4620,2844.28211066166
4621,3606.43865923472
4625,2196.55189800623
4635,2937.53589816763
4638,3370.47511718631
4652,2852.74107770373
4657,2212.10777157092
4658,5314.75617190824
4666,2953.22855389733
4672,2934.87666025601
4676,3015.27254331613
4680,1608.66383333474
4681,3188.43114623648
4683,4107.67583490891
4684,2485.837202102
4689,2947.90883106394
4690,2394.59549215894
4692,1421.9469215947
4697,2431.77636613275
4700,2705.70015344675
4705,5763.22185541492
4721,2575.1448748989
4726,2263.98323504479
4729,2132.30631573665
4731,3194.84173104803
4736,2589.70090552803
4739,2140.35491149555
4740,2414.86063452656
4753,2907.72989302054
4754,1776.47026256367
4755,4000.25259120635
4756,1361.2873412864
4759,2796.18366862481
4764,1798.78987976011
4771,1733.07515424339
4772,3070.90645632175
4776,1739.64663610069
4780,3455.16359064774
4784,2943.55190480611
4786,2833.43177336849
4787,3894.70734183447
4789,2514.18045484171
4794,3561.48815322107
4800,3738.091860682
4807,3704.56478727975
4813,3101.96363506767
4818,1510.67050963717
4823,2924.42992877488
4824,1804.68440255031
4829,3241.64690492199
4830,3409.11792590056
4835,2362.82106937607
4844,1493.51082569201
4845,2799.0034557278
4846,2320.95988718527
4847,1632.23066597888
4854,3295.89152323665
4857,2657.22988335299
4861,1912.79420755604
4863,3027.47716528331
4866,2668.28020795135
4869,2528.49870280663
4871,3264.54200416107
4872,2443.96070858569
4875,3182.92990092099
4877,5387.26379509695
4878,1849.78858378955
4885,3978.83162461426
4886,1383.41401484309
4888,4098.30806544888
4890,2765.56726041358
4896,2194.85217893318
4899,2031.53168924288
4913,1503.51589797268
4916,2591.73962968422
4920,2494.56015724066
4925,2087.16753349097
4934,3561.90323190133
4941,2606.22066165868
4946,2915.38050959494
4954,4165.00595020447
4956,1708.04080596283
4958,3978.85515409108
4965,3362.1724097142
4966,3611.2821535263
4970,3467.96657780972
4977,4022.65136912045
4980,3371.66704366299
4984,3070.54436845955
4995,3148.58162611037
4997,2056.17038129877
4999,2055.64033058997
5005,2909.89539553403
5011,1591.2447412633
5015,3638.57420631583
5016,3318.90926292797
5019,2720.5501754766
5024,2624.49798494315
5030,1821.06273128866
5031,1761.57559931033
5034,2049.29913878037
5047,5605.81756736171
5048,2935.4033114097
5052,3263.22838115971
5061,2713.12090085295
5062,3487.64243541239
5067,3813.62243107809
5068,3832.90177354337
5077,2612.42101924128
5079,2185.98551291127
5090,2988.28391649468
5094,3617.58565453212
5103,2407.36683206221
5104,2235.56106382237
5106,2708.2900869353
5107,2032.60406926864
5110,2251.37004142138
5114,2518.70428091187
5116,4335.86996041649
5121,2908.76121392248
5122,4066.87431789654
5124,3107.9479034668
5132,3660.05766361838
5133,3866.65137188303
5138,2609.53917318564
5143,5230.87480076937
5153,1829.78537977291
5154,2399.71678997209
5155,2954.22942318086
5160,1968.38997320035
5169,3795.84868550582
5172,2752.68660940271
5173,3379.19749628484
5179,2857.46707646799
5182,3059.00482381849
5187,1847.90853777174
5192,2778.210790035
5211,3431.31914628264
5213,2947.72379594127
5219,3145.73366553636
5225,2172.23846537011
5226,3099.16554258365
5227,3323.00696976866
5228,4783.06605480354
5239,2990.35011453782
5241,3552.89414330095
5244,2772.09554567295
5248,2714.6271083607
5260,3198.56114858232
5266,1553.6866709311
5273,2905.26415073199
5280,6520.67950790417
5298,4617.11342116219
5300,2874.41749589272
5306,4567.82151789861
5307,3358.6798602955
5311,2631.88733867327
5316,3078.43634912688
5323,1352.76307762891
5332,1629.13753276237
5336,2603.35528152191
5338,2420.40617637535
5342,3236.98708465734
5347,1649.87224518893
5355,2822.73789635891
5357,1636.36547728061
5362,3490.24159571329
5363,1937.20470499016
5364,1381.83766252968
5366,3186.69238886135
5374,4257.87746688453
5375,2659.7493022616
5379,2517.85025411797
5380,3254.73634621951
5383,1285.58590813585
5385,2003.29592596923
5390,2534.81776180494
5393,2679.17308934099
5398,4276.86115418712
5411,3534.36924378079
5414,1522.4242813064
5429,4022.05481180983
5432,5888.54637005257
5436,1829.41079992541
5437,3007.99511193081
5439,3980.46819546716
5440,2492.66783528221
5449,2009.17553538619
5458,3127.76689318826
5460,1854.34203185754
5462,3906.93232737238
5463,3220.45384970456
5465,2026.47646909743
5467,2678.61020574391
5475,3847.42316044734
5483,2495.72367762245
5485,1738.17050800293
5489,1949.81425772315
5493,3059.55535657068
5497,1674.09478185976
5501,2135.32119835713
5506,1990.13065698736
5507,3922.007861939
5510,2981.18079308354
5524,3954.282514949
5531,1937.69124934449
5542,5807.48401523808
5543,4108.43690060763
5544,3265.74417641039
5552,2135.34889917752
5560,1940.67124002562
5563,3989.70828584102
5573,2665.93409578632
5579,1398.58216964954
5584,3835.6499445193
5585,5628.41595873212
5594,2909.85894847839
5595,4094.12346409492
5597,1774.64842682133
5598,2962.52393690757
5604,1911.27259828512
5606,1581.40152329171
5610,1725.05450650745
5615,5886.98658440523
5631,2724.15166248382
5637,2098.83404049432
5646,1537.67366943034
5656,3132.32651417715
5658,8712.84968274404
5666,2423.04514702839
5668,3378.55939189586
5673,1671.2766169112
5680,2436.55422187925
5691,3206.82971150728
5692,3259.25307884412
5693,3063.51463131862
5697,2293.79799745902
5698,1522.0381011705
5700,1922.66903722794
5704,2384.84111993147
5705,1794.35248660577
5707,2831.53403747379
5710,1794.26328705449
5716,2487.75421129947
5720,1823.34353428153
5722,2980.49732015943
5727,2640.13893027194
5733,1609.75722928416
5737,2129.62084135791
5742,3024.06566689101
5747,3268.08637042882
5760,6027.63063411145
5774,3147.0976928929
5788,2562.0119856905
5796,2821.13283590162
5797,1731.20374399763
5800,4156.46592436308
5812,2182.25019249218
5814,1704.06626580787
5818,1740.3312508909
5819,2372.41556016172
5823,4631.31268416705
5826,3537.0718462955
5830,4424.09540724529
5831,1623.10028725422
5846,5227.00158651575
5864,3723.37096639474
5869,1385.95471472711
5870,4695.51018523233
5879,1724.28297385944
5883,9018.09375982939
5886,4476.61917989929
5889,2984.23342021511
5904,2990.16458704293
5905,1517.14960201451
5910,2116.79228907311
5911,2469.48265987142
5914,2980.69280933021
5915,2967.85873482189
5920,2241.73302907316
5925,2535.64657576235
5926,1810.83019917028
5934,2339.25261472618
5939,5185.52467303475
5941,1900.4763115939
5943,1511.02973245228
5949,2872.60883035902
5961,3088.80432318422
5965,2361.13343790268
5966,3362.59888246633
5969,1536.68573976571
5970,3312.26050919748
5978,2446.80644186699
5979,4029.02370047622
5983,3169.34249091104
5985,3621.45888486282
5989,1310.46487176958
5997,3008.91658895708
6004,2265.753928215
6010,2725.75413233572
6013,3528.55587554642
6019,2711.43134926757
6020,2465.23235898881
6032,1465.37302281922
6036,3325.7258185357
6037,4519.11413231938
6039,1788.06204005768
6050,2710.58601029626
6051,1366.80477167351
6053,2635.88366625799
6057,2329.23636356602
6059,3082.76137565258
6067,3374.07976355031
6068,2621.99493815811
6075,1800.6640015192
6078,1793.92740484963
6079,3868.23847260292
6080,2543.46045141788
6082,3458.54236896763
6084,2666.61783657732
6091,3933.12448045414
